county,name,sexcode,sex,agegrpcode,agegrp,yr_2010,yr_2015,yr_2020,yr_2025,yr_2030,yr_2035,yr_2040
119,Westchester County,1,Male,4,15-19,33615,31897,31613,30473,30865,31312,31359
119,Westchester County,1,Male,5,20-24,27464,28085,26667,26540,25762,25909,26013
119,Westchester County,1,Male,6,25-29,26424,28327,28668,27236,27339,26856,26980
119,Westchester County,1,Male,7,30-34,27104,29754,31281,31454,29872,30171,29915
119,Westchester County,1,Male,8,35-39,29734,29133,31550,32845,32870,31174,31559
119,Westchester County,1,Male,9,40-44,34257,30859,30399,32694,33822,33729,31956
119,Westchester County,1,Male,10,45-49,36686,33657,30581,30207,32328,33294,33124
119,Westchester County,1,Male,11,50-54,35002,35486,32583,29762,29431,31393,32241
119,Westchester County,1,Male,12,55-59,29234,32377,32764,30090,27559,27252,28993
119,Westchester County,1,Male,13,60-64,25009,26109,28861,29161,26761,24545,24263
119,Westchester County,1,Male,14,65-69,17636,20929,21894,24167,24364,22321,20479
119,Westchester County,1,Male,15,70-74,12835,14491,17232,18071,19915,20037,18340
119,Westchester County,1,Male,16,75-79,10702,10132,11459,13656,14353,15799,15880
119,Westchester County,1,Male,17,80-84,8661,7452,7113,8080,9677,10218,11250
119,Westchester County,1,Male,18,85+,7147,7737,7518,7371,7926,9207,10343
119,Westchester County,2,Female,1,0-4,27880,28372,29239,29572,29280,28867,28697
119,Westchester County,2,Female,2,5-9,30949,29070,29570,30290,30517,30224,29865
119,Westchester County,2,Female,3,10-14,32111,31730,30143,30634,31228,31363,31057
119,Westchester County,2,Female,4,15-19,31701,29779,29559,28328,28691,29047,29036
119,Westchester County,2,Female,5,20-24,26116,27203,25599,25550,24737,24867,24901
119,Westchester County,2,Female,6,25-29,26230,28303,28923,27310,27479,26970,27058
119,Westchester County,2,Female,7,30-34,28255,30580,32259,32589,30795,31179,30906
119,Westchester County,2,Female,8,35-39,31989,31481,33702,35165,35289,33345,33823
119,Westchester County,2,Female,9,40-44,37004,33092,32638,34738,36007,35978,33981
119,Westchester County,2,Female,10,45-49,39555,36823,33194,32766,34726,35834,35709
119,Westchester County,2,Female,11,50-54,37789,38179,35495,32154,31723,33494,34443
119,Westchester County,2,Female,12,55-59,32554,35205,35493,32936,29911,29475,31022
119,Westchester County,2,Female,13,60-64,28178,29736,32123,32318,29912,27202,26774
119,Westchester County,2,Female,14,65-69,21369,24139,25503,27509,27588,25446,23150
119,Westchester County,2,Female,15,70-74,16926,18953,21491,22739,24494,24511,22567
119,Westchester County,2,Female,16,75-79,14727,14609,16397,18697,19824,21340,21322
119,Westchester County,2,Female,17,80-84,13539,11533,11494,12950,14871,15815,17026
119,Westchester County,2,Female,18,85+,15580,15628,14778,14495,15364,17257,19180
121,Wyoming County,1,Male,1,0-4,1044,968,927,868,815,772,734
121,Wyoming County,1,Male,2,5-9,1198,1079,1007,961,904,852,810
121,Wyoming County,1,Male,3,10-14,1254,1160,1050,984,937,882,833
121,Wyoming County,1,Male,4,15-19,1382,1094,1010,917,859,814,765
121,Wyoming County,1,Male,5,20-24,1423,1141,920,856,788,742,700
121,Wyoming County,1,Male,6,25-29,1891,1500,1267,1064,1013,958,916
121,Wyoming County,1,Male,7,30-34,1673,1945,1623,1420,1220,1179,1126
121,Wyoming County,1,Male,8,35-39,1641,1815,2033,1747,1554,1353,1312
121,Wyoming County,1,Male,9,40-44,1905,1703,1831,2010,1756,1576,1380
121,Wyoming County,1,Male,10,45-49,2094,1978,1768,1862,2014,1785,1613
121,Wyoming County,1,Male,11,50-54,1855,1987,1855,1656,1721,1846,1644
121,Wyoming County,1,Male,12,55-59,1701,1667,1764,1633,1455,1500,1598
121,Wyoming County,1,Male,13,60-64,1286,1471,1437,1504,1382,1229,1257
121,Wyoming County,1,Male,14,65-69,951,1181,1336,1312,1358,1241,1103
121,Wyoming County,1,Male,15,70-74,673,810,1002,1126,1108,1141,1038
121,Wyoming County,1,Male,16,75-79,446,530,634,785,879,865,889
121,Wyoming County,1,Male,17,80-84,294,232,272,324,397,441,432
121,Wyoming County,1,Male,18,85+,242,255,233,241,271,321,367
121,Wyoming County,2,Female,1,0-4,1052,928,888,831,781,739,703
121,Wyoming County,2,Female,2,5-9,1177,1122,1015,976,921,871,831
121,Wyoming County,2,Female,3,10-14,1233,1171,1121,1029,989,935,885
121,Wyoming County,2,Female,4,15-19,1308,1223,1169,1124,1046,1002,949
121,Wyoming County,2,Female,5,20-24,996,872,790,752,715,663,621
121,Wyoming County,2,Female,6,25-29,1031,994,894,809,786,755,713
121,Wyoming County,2,Female,7,30-34,1000,1164,1127,1037,940,923,893
121,Wyoming County,2,Female,8,35-39,1140,1095,1232,1197,1111,1008,992
121,Wyoming County,2,Female,9,40-44,1359,1104,1057,1171,1136,1055,953
121,Wyoming County,2,Female,10,45-49,1614,1333,1094,1048,1148,1112,1034
121,Wyoming County,2,Female,11,50-54,1559,1561,1292,1068,1024,1111,1075
121,Wyoming County,2,Female,12,55-59,1414,1460,1452,1204,1001,957,1031
121,Wyoming County,2,Female,13,60-64,1202,1415,1461,1447,1206,1013,967
121,Wyoming County,2,Female,14,65-69,917,1105,1290,1331,1314,1095,924
121,Wyoming County,2,Female,15,70-74,665,783,941,1091,1123,1102,918
121,Wyoming County,2,Female,16,75-79,538,550,648,776,896,921,901
121,Wyoming County,2,Female,17,80-84,482,428,435,512,614,703,723
121,Wyoming County,2,Female,18,85+,515,531,509,504,542,617,700
123,Yates County,1,Male,1,0-4,802,808,839,835,826,828,835
123,Yates County,1,Male,2,5-9,800,812,821,843,835,824,825
123,Yates County,1,Male,3,10-14,963,798,811,817,834,822,811
123,Yates County,1,Male,4,15-19,1058,1105,969,983,993,1005,992
123,Yates County,1,Male,5,20-24,784,837,850,766,770,769,770
123,Yates County,1,Male,6,25-29,599,611,641,632,580,577,574
123,Yates County,1,Male,7,30-34,531,605,616,632,609,575,574
123,Yates County,1,Male,8,35-39,584,582,649,660,668,636,613
123,Yates County,1,Male,9,40-44,684,604,602,663,672,675,640
123,Yates County,1,Male,10,45-49,867,672,598,597,650,658,657
123,Yates County,1,Male,11,50-54,961,889,705,634,632,681,690
123,Yates County,1,Male,12,55-59,855,1021,959,782,709,707,757
123,Yates County,1,Male,13,60-64,882,818,962,910,755,687,685
123,Yates County,1,Male,14,65-69,625,774,730,849,807,674,614
123,Yates County,1,Male,15,70-74,488,572,710,682,788,753,636
123,Yates County,1,Male,16,75-79,339,379,446,554,537,618,592
123,Yates County,1,Male,17,80-84,247,189,210,246,304,294,336
123,Yates County,1,Male,18,85+,209,247,242,254,287,347,387
123,Yates County,2,Female,1,0-4,779,772,802,798,790,791,798
123,Yates County,2,Female,2,5-9,802,811,810,832,830,826,828
123,Yates County,2,Female,3,10-14,872,814,824,825,843,842,841
123,Yates County,2,Female,4,15-19,1098,1115,1085,1102,1116,1134,1136
123,Yates County,2,Female,5,20-24,928,861,835,830,844,855,858
123,Yates County,2,Female,6,25-29,659,807,759,725,728,741,751
123,Yates County,2,Female,7,30-34,574,649,756,717,682,691,703
123,Yates County,2,Female,8,35-39,641,604,671,758,725,689,702
123,Yates County,2,Female,9,40-44,681,668,636,698,774,745,707
123,Yates County,2,Female,10,45-49,981,722,704,675,736,806,780
123,Yates County,2,Female,11,50-54,988,963,735,712,687,743,802
123,Yates County,2,Female,12,55-59,944,992,968,761,734,713,767
123,Yates County,2,Female,13,60-64,815,994,1049,1026,826,795,777
123,Yates County,2,Female,14,65-69,665,806,972,1028,1009,824,792
123,Yates County,2,Female,15,70-74,503,604,733,878,930,914,753
123,Yates County,2,Female,16,75-79,415,383,459,556,661,701,689
123,Yates County,2,Female,17,80-84,369,305,284,340,412,487,519
123,Yates County,2,Female,18,85+,356,407,403,395,431,505,596
